DATE,TIME,VOLUME,OPEN,CLOSE,MIN,MAX
09/16/2011,00:02:01,459,.6331,.6333,.633,.6334
09/16/2011,00:03:01,403,.6333,.6332,.6332,.6334
09/16/2011,00:04:01,389,.6333,.6334,.6332,.6334
09/16/2011,00:05:01,474,.6334,.6334,.6332,.6335
09/16/2011,00:06:01,327,.6335,.6335,.6334,.6336
09/16/2011,00:07:01,474,.6335,.6335,.6333,.6336
09/16/2011,00:08:01,445,.6335,.6333,.6333,.6336
09/16/2011,00:09:01,304,.6334,.6334,.6333,.6334
09/16/2011,00:10:01,310,.6334,.6334,.6332,.6335
09/16/2011,00:11:01,259,.6333,.6334,.6332,.6334
09/16/2011,00:12:01,189,.6334,.6334,.6332,.6334
09/16/2011,00:13:01,291,.6334,.6334,.6332,.6335
09/16/2011,00:14:01,537,.6334,.6334,.6334,.6336
09/16/2011,00:15:01,304,.6334,.6335,.6334,.6336
09/16/2011,00:16:01,273,.6335,.6334,.6334,.6336
09/16/2011,00:17:01,303,.6335,.6334,.6333,.6336
09/16/2011,00:18:01,363,.6334,.6335,.6333,.6336
09/16/2011,00:19:01,359,.6334,.6334,.6333,.6335
09/16/2011,00:20:01,281,.6334,.6334,.6333,.6335
09/16/2011,00:21:01,294,.6334,.6334,.6333,.6335
09/16/2011,00:22:01,183,.6334,.6334,.6333,.6335
09/16/2011,00:23:01,198,.6334,.6333,.6332,.6334
09/16/2011,00:24:01,203,.6334,.6332,.6332,.6334
09/16/2011,00:25:01,347,.6332,.6333,.6332,.6334
09/16/2011,00:26:01,247,.6333,.6333,.6332,.6334
09/16/2011,00:27:01,156,.6333,.6333,.6332,.6334
09/16/2011,00:28:01,193,.6333,.6334,.6332,.6334
09/16/2011,00:29:01,99,.6334,.6333,.6332,.6334
09/16/2011,00:30:01,244,.6333,.6332,.6332,.6335
09/16/2011,00:31:01,420,.6332,.6332,.6331,.6334
09/16/2011,00:32:01,388,.6332,.6332,.6331,.6334
09/16/2011,00:33:01,284,.6333,.6333,.6332,.6334
09/16/2011,00:34:01,289,.6333,.6333,.6332,.6334
09/16/2011,00:35:01,229,.6333,.6332,.6332,.6334
09/16/2011,00:36:01,267,.6332,.6332,.6331,.6333
09/16/2011,00:37:01,370,.6332,.6333,.6332,.6334
09/16/2011,00:38:01,344,.6333,.6334,.6332,.6335
09/16/2011,00:39:01,197,.6334,.6334,.6334,.6335
09/16/2011,00:40:01,213,.6334,.6334,.6334,.6335
09/16/2011,00:41:01,213,.6334,.6335,.6334,.6336
09/16/2011,00:42:01,354,.6334,.6334,.6332,.6335
09/16/2011,00:43:01,429,.6334,.6335,.6333,.6336
09/16/2011,00:44:01,403,.6335,.6334,.6334,.6336
09/16/2011,00:45:01,300,.6334,.6335,.6333,.6335
09/16/2011,00:46:01,473,.6334,.6336,.6333,.6336
09/16/2011,00:47:01,369,.6335,.6336,.6335,.6337
09/16/2011,00:48:01,407,.6335,.6335,.6334,.6337
09/16/2011,00:49:01,377,.6335,.6336,.6334,.6337
09/16/2011,00:50:01,459,.6336,.6336,.6335,.6338
09/16/2011,00:51:01,228,.6336,.6336,.6336,.6338
09/16/2011,00:52:01,209,.6336,.6337,.6336,.6338
09/16/2011,00:53:01,256,.6337,.6336,.6335,.6338
09/16/2011,00:54:01,263,.6336,.6336,.6335,.6338
09/16/2011,00:55:01,196,.6336,.6336,.6335,.6337
09/16/2011,00:56:01,162,.6336,.6336,.6335,.6337
09/16/2011,00:57:01,273,.6336,.6337,.6336,.6338
09/16/2011,00:58:01,275,.6337,.6337,.6336,.6338
09/16/2011,00:59:01,199,.6336,.6337,.6336,.6338
09/16/2011,01:00:01,304,.6336,.6337,.6336,.6338
09/16/2011,01:01:01,107,.6337,.6337,.6336,.6338
09/16/2011,01:02:01,329,.6337,.6336,.6335,.6338
09/16/2011,01:03:01,330,.6336,.6336,.6334,.6337
09/16/2011,01:04:01,421,.6335,.6334,.6334,.6336
09/16/2011,01:05:01,407,.6334,.6336,.6334,.6336
09/16/2011,01:06:01,266,.6335,.6335,.6334,.6336
09/16/2011,01:07:01,260,.6334,.6334,.6334,.6336
09/16/2011,01:08:01,281,.6334,.6335,.6334,.6336
09/16/2011,01:09:01,308,.6334,.6334,.6333,.6336
09/16/2011,01:10:01,314,.6334,.6335,.6333,.6336
09/16/2011,01:11:01,266,.6334,.6334,.6332,.6335
09/16/2011,01:12:01,336,.6333,.6332,.633,.6334
09/16/2011,01:13:01,387,.6331,.6331,.633,.6332
09/16/2011,01:14:01,344,.6331,.6332,.633,.6334
09/16/2011,01:15:01,285,.6332,.6332,.6331,.6334
09/16/2011,01:16:01,399,.6333,.6332,.6331,.6334
09/16/2011,01:17:01,312,.6332,.6332,.633,.6333
09/16/2011,01:18:01,301,.6332,.6332,.6331,.6334
09/16/2011,01:19:01,259,.6332,.6331,.633,.6333
09/16/2011,01:20:01,282,.6331,.6331,.633,.6332
09/16/2011,01:21:01,306,.6331,.6332,.6331,.6333
09/16/2011,01:22:01,260,.6332,.6331,.6331,.6333
09/16/2011,01:23:01,253,.6331,.6332,.633,.6333
09/16/2011,01:24:01,325,.6332,.6331,.633,.6333
09/16/2011,01:25:01,365,.6331,.6329,.6328,.6332
09/16/2011,01:26:01,256,.6329,.6329,.6328,.6331
09/16/2011,01:27:01,275,.6328,.633,.6328,.6331
09/16/2011,01:28:01,174,.633,.6329,.6328,.633
09/16/2011,01:29:01,352,.6329,.633,.6328,.6332
09/16/2011,01:30:01,238,.633,.633,.6328,.6332
09/16/2011,01:31:01,201,.633,.633,.6329,.6331
09/16/2011,01:32:01,211,.633,.633,.6329,.6332
09/16/2011,01:33:01,275,.6331,.633,.633,.6332
09/16/2011,01:34:01,266,.6331,.6332,.633,.6333
09/16/2011,01:35:01,243,.6332,.6333,.6331,.6334
09/16/2011,01:36:01,311,.6333,.6333,.6332,.6334
09/16/2011,01:37:01,688,.6334,.6336,.6333,.6337
09/16/2011,01:38:01,384,.6336,.6335,.6334,.6337
09/16/2011,01:39:01,363,.6335,.6335,.6334,.6336
09/16/2011,01:40:01,239,.6335,.6335,.6334,.6336
09/16/2011,01:41:01,322,.6336,.6335,.6334,.6337
09/16/2011,01:42:01,453,.6335,.6335,.6334,.6336
09/16/2011,01:43:01,310,.6335,.6334,.6333,.6336
09/16/2011,01:44:01,353,.6334,.6334,.6334,.6336
09/16/2011,01:45:01,290,.6335,.6334,.6334,.6336
09/16/2011,01:46:01,298,.6335,.6334,.6333,.6336
09/16/2011,01:47:01,101,.6334,.6335,.6334,.6336
09/16/2011,01:48:01,114,.6335,.6334,.6333,.6336
09/16/2011,01:49:01,185,.6334,.6334,.6334,.6336
09/16/2011,01:50:01,181,.6334,.6334,.6333,.6335
09/16/2011,01:51:01,211,.6334,.6334,.6333,.6335
09/16/2011,01:52:01,246,.6334,.6334,.6333,.6335
09/16/2011,01:53:01,285,.6335,.6333,.6332,.6336
09/16/2011,01:54:01,272,.6333,.6334,.6332,.6335
09/16/2011,01:55:01,153,.6334,.6336,.6333,.6336
09/16/2011,01:56:01,303,.6335,.6334,.6333,.6336
09/16/2011,01:57:01,288,.6335,.6335,.6334,.6336
09/16/2011,01:58:01,263,.6335,.6334,.6333,.6336
09/16/2011,01:59:01,189,.6334,.6334,.6333,.6336
09/16/2011,02:00:01,463,.6334,.6332,.6331,.6335
09/16/2011,02:01:01,393,.6332,.633,.633,.6333
09/16/2011,02:02:01,231,.633,.633,.633,.6332
09/16/2011,02:03:01,239,.633,.633,.6329,.6332
09/16/2011,02:04:01,424,.633,.6329,.6328,.6331
09/16/2011,02:05:01,280,.6329,.633,.6328,.633
09/16/2011,02:06:01,338,.633,.6331,.6329,.6332
09/16/2011,02:07:01,192,.6331,.6332,.633,.6333
09/16/2011,02:08:01,238,.6332,.633,.6329,.6333
09/16/2011,02:09:01,318,.6331,.633,.6329,.6332
09/16/2011,02:10:01,99,.6331,.633,.633,.6332
09/16/2011,02:11:01,130,.633,.633,.633,.6332
09/16/2011,02:12:01,366,.633,.633,.6328,.6331
09/16/2011,02:13:01,214,.633,.633,.6329,.6332
09/16/2011,02:14:01,284,.633,.633,.6329,.6331
09/16/2011,02:15:01,342,.633,.6331,.6329,.6332
09/16/2011,02:16:01,145,.6331,.6331,.633,.6332
09/16/2011,02:17:01,152,.6331,.6331,.633,.6332
09/16/2011,02:18:01,130,.6331,.6332,.633,.6333
09/16/2011,02:19:01,172,.6332,.6332,.6331,.6333
09/16/2011,02:20:01,186,.6332,.6332,.633,.6333
09/16/2011,02:21:01,171,.6332,.6332,.6331,.6333
09/16/2011,02:22:01,171,.6332,.6332,.6332,.6334
09/16/2011,02:23:01,243,.6333,.6333,.6332,.6334
09/16/2011,02:24:01,278,.6333,.6333,.6332,.6334
09/16/2011,02:25:01,246,.6333,.6334,.6333,.6335
09/16/2011,02:26:01,298,.6334,.6333,.6332,.6334
09/16/2011,02:27:01,250,.6333,.6333,.6332,.6334
09/16/2011,02:28:01,78,.6333,.6333,.6332,.6334
09/16/2011,02:29:01,128,.6333,.6332,.6331,.6334
09/16/2011,02:30:01,131,.6332,.6332,.6332,.6334
09/16/2011,02:31:01,211,.6332,.6332,.6331,.6333
09/16/2011,02:32:01,185,.6331,.6332,.633,.6333
09/16/2011,02:33:01,213,.6331,.6331,.633,.6333
09/16/2011,02:34:01,284,.6332,.6333,.633,.6334
09/16/2011,02:35:01,342,.6333,.6333,.6331,.6334
09/16/2011,02:36:01,278,.6333,.6332,.6331,.6334
09/16/2011,02:37:01,71,.6332,.6332,.6331,.6333
09/16/2011,02:38:01,232,.6332,.6332,.6331,.6333
09/16/2011,02:39:01,251,.6332,.6333,.6331,.6334
09/16/2011,02:40:01,225,.6332,.6333,.6332,.6334
09/16/2011,02:41:01,255,.6333,.6332,.6331,.6334
09/16/2011,02:42:01,181,.6332,.6333,.6331,.6334
09/16/2011,02:43:01,175,.6332,.6332,.6332,.6334
09/16/2011,02:44:01,124,.6333,.6333,.6332,.6334
09/16/2011,02:45:01,115,.6333,.6333,.6332,.6334
09/16/2011,02:46:01,111,.6333,.6333,.6332,.6334
09/16/2011,02:47:01,198,.6333,.6333,.6332,.6334
09/16/2011,02:48:01,402,.6332,.6331,.633,.6334
09/16/2011,02:49:01,191,.6332,.6332,.633,.6333
09/16/2011,02:50:01,217,.6331,.6332,.633,.6333
09/16/2011,02:51:01,255,.6332,.6331,.633,.6332
09/16/2011,02:52:01,79,.6331,.6331,.633,.6333
09/16/2011,02:53:01,113,.6331,.6331,.633,.6332
09/16/2011,02:54:01,171,.6331,.6331,.633,.6332
09/16/2011,02:55:01,208,.6331,.6331,.633,.6332
09/16/2011,02:56:01,115,.6331,.6331,.633,.6332
09/16/2011,02:57:01,82,.6331,.6331,.633,.6333
09/16/2011,02:58:01,150,.6331,.6331,.633,.6333
09/16/2011,02:59:01,183,.6332,.6331,.633,.6332
09/16/2011,03:00:01,168,.633,.633,.6329,.6332
09/16/2011,03:01:01,256,.6331,.633,.633,.6332
09/16/2011,03:02:01,146,.633,.633,.633,.6332
09/16/2011,03:03:01,200,.633,.633,.6329,.6332
09/16/2011,03:04:01,113,.6331,.6331,.6329,.6331
09/16/2011,03:05:01,66,.633,.6331,.6329,.6331
09/16/2011,03:06:01,94,.633,.633,.6329,.6332
09/16/2011,03:07:01,310,.633,.633,.6328,.6331
09/16/2011,03:08:01,118,.633,.633,.6329,.6331
09/16/2011,03:09:01,211,.6331,.633,.6329,.6331
09/16/2011,03:10:01,361,.633,.633,.6329,.6331
09/16/2011,03:11:01,369,.633,.6329,.6328,.6332
09/16/2011,03:12:01,197,.6329,.6329,.6327,.633
09/16/2011,03:13:01,287,.6328,.6329,.6328,.633
09/16/2011,03:14:01,323,.6328,.6328,.6327,.6329
09/16/2011,03:15:01,293,.6328,.6328,.6327,.6329
09/16/2011,03:16:01,379,.6328,.6328,.6327,.6329
09/16/2011,03:17:01,202,.6328,.6328,.6327,.633
09/16/2011,03:18:01,278,.6328,.6328,.6327,.6329
09/16/2011,03:19:01,248,.6328,.6327,.6326,.633
09/16/2011,03:20:01,202,.6328,.6327,.6326,.6328
09/16/2011,03:21:01,225,.6327,.6328,.6326,.6328
09/16/2011,03:22:01,216,.6328,.6328,.6327,.633
09/16/2011,03:23:01,225,.6328,.6329,.6327,.633
09/16/2011,03:24:01,200,.6329,.6328,.6327,.633
09/16/2011,03:25:01,225,.6328,.6328,.6327,.633
09/16/2011,03:26:01,121,.6328,.6329,.6327,.6329
09/16/2011,03:27:01,211,.6329,.6328,.6327,.633
09/16/2011,03:28:01,274,.6328,.6328,.6326,.6329
09/16/2011,03:29:01,144,.6328,.6329,.6327,.633
09/16/2011,03:30:01,121,.6329,.6329,.6328,.633
09/16/2011,03:31:01,225,.6329,.633,.6328,.633
09/16/2011,03:32:01,171,.633,.6329,.6328,.633
09/16/2011,03:33:01,245,.6329,.6328,.6328,.633
09/16/2011,03:34:01,276,.6328,.6329,.6328,.633
09/16/2011,03:35:01,201,.6329,.6328,.6328,.633
09/16/2011,03:36:01,194,.633,.6329,.6328,.633
09/16/2011,03:37:01,154,.6329,.6329,.6328,.633
09/16/2011,03:38:01,142,.6329,.6328,.6328,.633
09/16/2011,03:39:01,195,.6328,.6328,.6327,.633
09/16/2011,03:40:01,171,.6328,.6328,.6328,.6329
09/16/2011,03:41:01,261,.6328,.6328,.6327,.6329
09/16/2011,03:42:01,204,.6328,.6328,.6328,.633
09/16/2011,03:43:01,232,.6328,.6328,.6328,.633
09/16/2011,03:44:01,257,.6328,.6329,.6328,.633
09/16/2011,03:45:01,171,.6329,.6329,.6328,.633
09/16/2011,03:46:01,89,.6328,.6329,.6328,.633
09/16/2011,03:47:01,126,.6329,.6329,.6328,.633
09/16/2011,03:48:01,254,.6329,.6328,.6328,.633
09/16/2011,03:49:01,71,.6328,.6328,.6327,.6329
09/16/2011,03:50:01,144,.6328,.6328,.6327,.6329
09/16/2011,03:51:01,164,.6328,.6328,.6327,.6329
09/16/2011,03:52:01,225,.6328,.6328,.6327,.6329
09/16/2011,03:53:01,229,.6328,.6328,.6327,.6329
09/16/2011,03:54:01,145,.6328,.6328,.6327,.6329
09/16/2011,03:55:01,111,.6328,.6328,.6327,.6329
09/16/2011,03:56:01,227,.6328,.6327,.6326,.6328
09/16/2011,03:57:01,335,.6327,.6328,.6326,.6329
09/16/2011,03:58:01,140,.6328,.6328,.6326,.6329
09/16/2011,03:59:01,87,.6328,.6329,.6327,.6329
09/16/2011,04:00:01,231,.6328,.6328,.6327,.6329
09/16/2011,04:01:01,198,.6328,.6328,.6327,.6329
09/16/2011,04:02:01,50,.6328,.6328,.6328,.6329
09/16/2011,04:03:01,158,.6328,.6328,.6327,.6329
09/16/2011,04:04:01,251,.6328,.6328,.6327,.6329
09/16/2011,04:05:01,245,.6328,.6328,.6327,.633
09/16/2011,04:06:01,121,.6328,.6328,.6327,.6329
09/16/2011,04:07:01,224,.6328,.6328,.6327,.6329
09/16/2011,04:08:01,160,.6328,.6328,.6327,.6329
09/16/2011,04:09:01,142,.6328,.6328,.6327,.6329
09/16/2011,04:10:01,149,.6328,.6328,.6327,.6329
09/16/2011,04:11:01,186,.6328,.6329,.6328,.633
09/16/2011,04:12:01,333,.6329,.6329,.6328,.633
09/16/2011,04:13:01,333,.6328,.6327,.6326,.633
09/16/2011,04:14:01,223,.6327,.6327,.6326,.6328
09/16/2011,04:15:01,153,.6327,.6327,.6326,.6328
09/16/2011,04:16:01,177,.6327,.6327,.6326,.6328
09/16/2011,04:17:01,294,.6327,.6327,.6326,.6328
09/16/2011,04:18:01,299,.6327,.6326,.6325,.6328
09/16/2011,04:19:01,115,.6326,.6326,.6325,.6327
09/16/2011,04:20:01,213,.6325,.6326,.6325,.6327
09/16/2011,04:21:01,194,.6326,.6327,.6325,.6328
09/16/2011,04:22:01,208,.6327,.6326,.6325,.6328
09/16/2011,04:23:01,55,.6326,.6326,.6325,.6327
09/16/2011,04:24:01,188,.6326,.6327,.6325,.6328
09/16/2011,04:25:01,127,.6327,.6326,.6326,.6328
09/16/2011,04:26:01,252,.6326,.6327,.6325,.6328
09/16/2011,04:27:01,188,.6326,.6326,.6326,.6328
09/16/2011,04:28:01,280,.6326,.6326,.6325,.6327
09/16/2011,04:29:01,198,.6326,.6327,.6326,.6328
09/16/2011,04:30:01,140,.6327,.6328,.6326,.6328
09/16/2011,04:31:01,163,.6327,.6328,.6326,.633
09/16/2011,04:32:01,224,.6328,.6328,.6327,.633
09/16/2011,04:33:01,185,.6328,.6328,.6327,.633
09/16/2011,04:34:01,276,.6328,.6328,.6327,.633
09/16/2011,04:35:01,203,.6328,.6328,.6328,.633
09/16/2011,04:36:01,258,.6328,.6328,.6327,.633
09/16/2011,04:37:01,145,.6328,.6327,.6327,.6329
09/16/2011,04:38:01,203,.6328,.6328,.6327,.6329
09/16/2011,04:39:01,197,.6328,.6328,.6326,.6329
09/16/2011,04:40:01,260,.6327,.6327,.6326,.6329
09/16/2011,04:41:01,166,.6327,.6327,.6326,.6329
09/16/2011,04:42:01,156,.6327,.6327,.6326,.6328
09/16/2011,04:43:01,177,.6327,.6328,.6326,.6328
09/16/2011,04:44:01,261,.6327,.6328,.6326,.6329
09/16/2011,04:45:01,222,.6329,.633,.6328,.633
09/16/2011,04:46:01,151,.6329,.6328,.6328,.633
09/16/2011,04:47:01,152,.6328,.6329,.6328,.6331
09/16/2011,04:48:01,199,.6329,.6328,.6327,.633
09/16/2011,04:49:01,162,.6328,.6328,.6327,.633
09/16/2011,04:50:01,174,.6329,.6329,.6327,.6329
09/16/2011,04:51:01,159,.6328,.6328,.6328,.633
09/16/2011,04:52:01,181,.6328,.6328,.6327,.6329
09/16/2011,04:53:01,128,.6328,.6328,.6327,.6329
09/16/2011,04:54:01,159,.6328,.6328,.6327,.6329
09/16/2011,04:55:01,226,.6328,.6328,.6327,.6329
09/16/2011,04:56:01,333,.6328,.6328,.6327,.633
09/16/2011,04:57:01,236,.6328,.6328,.6328,.6329
09/16/2011,04:58:01,279,.6328,.6328,.6327,.633
09/16/2011,04:59:01,274,.6328,.6328,.6328,.633
09/16/2011,05:00:01,336,.6328,.633,.6328,.6332
09/16/2011,05:01:01,171,.633,.633,.6329,.6332
09/16/2011,05:02:01,239,.633,.633,.6329,.6332
09/16/2011,05:03:01,294,.633,.633,.6329,.6332
09/16/2011,05:04:01,410,.633,.6328,.6327,.6331
09/16/2011,05:05:01,197,.6328,.6328,.6328,.6329
09/16/2011,05:06:01,156,.6328,.6328,.6328,.633
09/16/2011,05:07:01,338,.6329,.6328,.6327,.633
09/16/2011,05:08:01,193,.6329,.6328,.6327,.6329
09/16/2011,05:09:01,260,.6328,.6328,.6327,.6329
09/16/2011,05:10:01,285,.6328,.6328,.6326,.6329
09/16/2011,05:11:01,488,.6327,.6326,.6325,.6328
09/16/2011,05:12:01,276,.6326,.6326,.6326,.6328
09/16/2011,05:13:01,287,.6327,.6326,.6326,.6328
09/16/2011,05:14:01,296,.6326,.6326,.6325,.6328
09/16/2011,05:15:01,160,.6326,.6326,.6325,.6327
09/16/2011,05:16:01,225,.6326,.6326,.6325,.6327
09/16/2011,05:17:01,299,.6326,.6326,.6325,.6328
09/16/2011,05:18:01,284,.6326,.6325,.6324,.6328
09/16/2011,05:19:01,306,.6325,.6325,.6324,.6327
09/16/2011,05:20:01,229,.6325,.6325,.6324,.6326
09/16/2011,05:21:01,491,.6324,.6325,.6324,.6326
09/16/2011,05:22:01,379,.6324,.6326,.6324,.6327
09/16/2011,05:23:01,200,.6326,.6326,.6324,.6326
09/16/2011,05:24:01,476,.6326,.6326,.6325,.6328
09/16/2011,05:25:01,406,.6326,.6325,.6324,.6328
09/16/2011,05:26:01,250,.6325,.6326,.6324,.6326
09/16/2011,05:27:01,306,.6325,.6326,.6324,.6328
09/16/2011,05:28:01,211,.6326,.6325,.6324,.6327
09/16/2011,05:29:01,274,.6325,.6324,.6324,.6326
09/16/2011,05:30:01,196,.6325,.6324,.6323,.6326
09/16/2011,05:31:01,297,.6324,.6324,.6323,.6326
09/16/2011,05:32:01,300,.6324,.6324,.6323,.6326
09/16/2011,05:33:01,317,.6324,.6324,.6323,.6326
09/16/2011,05:34:01,229,.6324,.6323,.6322,.6325
09/16/2011,05:35:01,226,.6323,.6323,.6322,.6324
09/16/2011,05:36:01,186,.6323,.6322,.6322,.6324
09/16/2011,05:37:01,413,.6323,.6324,.6322,.6325
09/16/2011,05:38:01,378,.6324,.6324,.6322,.6326
09/16/2011,05:39:01,468,.6324,.6326,.6323,.6327
09/16/2011,05:40:01,331,.6326,.6326,.6324,.6327
09/16/2011,05:41:01,338,.6325,.6325,.6324,.6326
09/16/2011,05:42:01,365,.6324,.6325,.6324,.6326
09/16/2011,05:43:01,291,.6325,.6325,.6324,.6327
09/16/2011,05:44:01,249,.6326,.6325,.6324,.6327
09/16/2011,05:45:01,247,.6326,.6326,.6324,.6328
09/16/2011,05:46:01,206,.6326,.6326,.6325,.6328
09/16/2011,05:47:01,446,.6326,.6326,.6325,.6328
09/16/2011,05:48:01,219,.6326,.6326,.6325,.6327
09/16/2011,05:49:01,153,.6326,.6326,.6325,.6327
09/16/2011,05:50:01,338,.6326,.6327,.6326,.6329
09/16/2011,05:51:01,297,.6327,.6327,.6326,.6329
09/16/2011,05:52:01,377,.6326,.6326,.6324,.6328
09/16/2011,05:53:01,389,.6326,.6326,.6325,.6328
09/16/2011,05:54:01,223,.6326,.6327,.6325,.6328
09/16/2011,05:55:01,173,.6326,.6328,.6326,.6329
09/16/2011,05:56:01,369,.6327,.6327,.6326,.6329
09/16/2011,05:57:01,310,.6327,.6325,.6324,.6328
09/16/2011,05:58:01,210,.6325,.6325,.6324,.6327
09/16/2011,05:59:01,132,.6325,.6325,.6324,.6327
09/16/2011,06:00:01,382,.6325,.6328,.6325,.6329
09/16/2011,06:01:01,305,.6328,.6327,.6326,.6328
09/16/2011,06:02:01,466,.6327,.6326,.6326,.6329
09/16/2011,06:03:01,275,.6327,.6327,.6326,.6328
09/16/2011,06:04:01,306,.6327,.6327,.6326,.6329
09/16/2011,06:05:01,289,.6327,.6328,.6326,.6329
09/16/2011,06:06:01,496,.6328,.633,.6327,.6332
09/16/2011,06:07:01,509,.633,.633,.6329,.6332
09/16/2011,06:08:01,377,.633,.633,.633,.6332
09/16/2011,06:09:01,409,.6331,.633,.6329,.6332
09/16/2011,06:10:01,412,.633,.6328,.6328,.6332
09/16/2011,06:11:01,259,.6328,.6329,.6328,.6331
09/16/2011,06:12:01,338,.6329,.6328,.6328,.633
09/16/2011,06:13:01,464,.6329,.6327,.6326,.633
09/16/2011,06:14:01,409,.6327,.6327,.6326,.6329
09/16/2011,06:15:01,405,.6327,.6328,.6326,.633
09/16/2011,06:16:01,477,.6328,.6327,.6326,.633
09/16/2011,06:17:01,257,.6327,.6327,.6326,.6328
09/16/2011,06:18:01,395,.6326,.6328,.6326,.6329
09/16/2011,06:19:01,409,.6328,.6329,.6326,.6331
09/16/2011,06:20:01,339,.6329,.633,.6328,.6332
09/16/2011,06:21:01,359,.633,.6329,.6328,.6332
09/16/2011,06:22:01,382,.6329,.6331,.6328,.6332
09/16/2011,06:23:01,398,.6331,.633,.633,.6333
09/16/2011,06:24:01,436,.633,.633,.6328,.6333
09/16/2011,06:25:01,296,.6329,.6329,.6328,.6331
09/16/2011,06:26:01,379,.6329,.6328,.6328,.633
09/16/2011,06:27:01,196,.6328,.6329,.6328,.633
09/16/2011,06:28:01,267,.6329,.6328,.6327,.633
09/16/2011,06:29:01,411,.6328,.6327,.6326,.6329
09/16/2011,06:30:01,515,.6327,.633,.6326,.6332
09/16/2011,06:31:01,415,.633,.6332,.6329,.6334
09/16/2011,06:32:01,306,.6332,.6333,.6331,.6334
09/16/2011,06:33:01,461,.6333,.6332,.6332,.6335
09/16/2011,06:34:01,278,.6333,.6333,.6332,.6334
09/16/2011,06:35:01,301,.6333,.6333,.6332,.6334
09/16/2011,06:36:01,540,.6333,.6333,.6332,.6334
09/16/2011,06:37:01,364,.6332,.6333,.6332,.6334
09/16/2011,06:38:01,372,.6333,.6334,.6332,.6336
09/16/2011,06:39:01,491,.6334,.6335,.6333,.6337
09/16/2011,06:40:01,491,.6335,.6334,.6333,.6336
09/16/2011,06:41:01,399,.6335,.6333,.6332,.6336
09/16/2011,06:42:01,524,.6333,.6332,.633,.6334
09/16/2011,06:43:01,256,.6332,.6332,.6331,.6333
09/16/2011,06:44:01,373,.6332,.6332,.633,.6333
09/16/2011,06:45:01,369,.6332,.6332,.6331,.6333
09/16/2011,06:46:01,529,.6332,.6332,.6331,.6334
09/16/2011,06:47:01,501,.6332,.6333,.6331,.6334
09/16/2011,06:48:01,574,.6332,.6333,.6331,.6336
09/16/2011,06:49:01,314,.6333,.6334,.6332,.6334
09/16/2011,06:50:01,445,.6334,.6334,.6332,.6335
09/16/2011,06:51:01,527,.6334,.6334,.6332,.6335
09/16/2011,06:52:01,586,.6334,.6334,.6332,.6335
09/16/2011,06:53:01,538,.6334,.6334,.6332,.6336
09/16/2011,06:54:01,379,.6334,.6334,.6332,.6335
09/16/2011,06:55:01,495,.6334,.6336,.6333,.6337
09/16/2011,06:56:01,636,.6336,.6337,.6335,.6338
09/16/2011,06:57:01,586,.6336,.6336,.6335,.6338
09/16/2011,06:58:01,491,.6336,.6334,.6333,.6338
09/16/2011,06:59:01,422,.6334,.6334,.6333,.6337
09/16/2011,07:00:01,638,.6334,.6335,.6333,.6337
09/16/2011,07:01:01,669,.6335,.6336,.6334,.6338
09/16/2011,07:02:01,699,.6336,.6336,.6334,.6338
09/16/2011,07:03:01,633,.6336,.6338,.6334,.6338
09/16/2011,07:04:01,740,.6336,.6338,.6335,.634
09/16/2011,07:05:01,1031,.6337,.6341,.6336,.6342
09/16/2011,07:06:01,903,.6341,.6338,.6337,.6342
09/16/2011,07:07:01,806,.6338,.6338,.6337,.6342
09/16/2011,07:08:01,866,.6338,.6337,.6336,.634
09/16/2011,07:09:01,702,.6337,.6338,.6336,.634
09/16/2011,07:10:01,633,.6337,.6336,.6336,.6339
09/16/2011,07:11:01,810,.6337,.6339,.6336,.6341
09/16/2011,07:12:01,795,.6338,.6338,.6336,.6342
09/16/2011,07:13:01,551,.6337,.6339,.6337,.6341
09/16/2011,07:14:01,735,.634,.6342,.6338,.6343
09/16/2011,07:15:01,877,.6342,.6343,.6341,.6346
09/16/2011,07:16:01,751,.6343,.634,.6339,.6345
09/16/2011,07:17:01,700,.634,.634,.6339,.6344
09/16/2011,07:18:01,744,.6341,.6342,.6339,.6344
09/16/2011,07:19:01,805,.6342,.6341,.634,.6344
09/16/2011,07:20:01,660,.6341,.6341,.634,.6344
09/16/2011,07:21:01,739,.6341,.6339,.6338,.6342
09/16/2011,07:22:01,760,.6339,.634,.6338,.6342
09/16/2011,07:23:01,713,.634,.6341,.6339,.6342
09/16/2011,07:24:01,567,.6341,.634,.634,.6343
09/16/2011,07:25:01,645,.634,.634,.6339,.6342
09/16/2011,07:26:01,683,.634,.6342,.6339,.6343
09/16/2011,07:27:01,693,.6341,.6341,.634,.6342
09/16/2011,07:28:01,641,.6341,.6341,.6339,.6343
09/16/2011,07:29:01,639,.6341,.6343,.634,.6345
09/16/2011,07:30:01,889,.6344,.6345,.6342,.6346
09/16/2011,07:31:01,739,.6345,.6343,.6343,.6347
09/16/2011,07:32:01,684,.6344,.6344,.6341,.6346
09/16/2011,07:33:01,799,.6344,.6346,.6344,.6347
09/16/2011,07:34:01,696,.6346,.6345,.6344,.6348
09/16/2011,07:35:01,684,.6346,.6343,.6342,.6347
09/16/2011,07:36:01,578,.6343,.6343,.6341,.6345
09/16/2011,07:37:01,593,.6343,.6343,.6341,.6345
